,AP.27JZ,AP.2XNK,AP.3336,AP.352Q,AP.3FY5,AP.4HAU,AP.4M7L,AP.52RG,AP.5JDU,AP.5L2V,AP.5MX6,AP.62LT,AP.67ZV,AP.7GDN,AP.8MWD,AP.9D3B,AP.9LNA,AP.9PXS,AP.A5NG,AP.AAFC,AP.AGZG,AP.B2SL,AP.B9CH,AP.CT3G,AP.D35H,AP.D9X4,AP.DM87,AP.DMUM,AP.DT88,AP.E7CU,AP.E98M,AP.EPNF,AP.EZEX,AP.FX68,AP.HKYN,AP.HMFR,AP.HML4,AP.JBET,AP.JK59,AP.KX5B,AP.KXUT,AP.LWHD,AP.MAZ4,AP.N8FG,AP.NMZS,AP.QAHT,AP.QUHC,AP.RA2G,AP.RBLG,AP.SJVE,AP.SS2L,AP.U8MP,AP.W455,AP.WDKZ,AP.WPAM,AP.WTXJ,AP.XCJX,AP.XSR5,AP.XVLY,AP.YTZ8
HIP1,0.326486234,-0.176621671,0.607986674,-1.026009554,-0.440291458,-0.720594535,1.079774619,0.782823835,-0.63786303,-0.931975005,-0.652535075,0.31414143,0.149864696,-0.449969593,-0.538813366,1.372895484,0.863051415,-0.842458257,-0.409086939,0.399382179,-0.40392208,-0.983784139,0.746237829,1.59005014,-0.005304805,0.305131095,-0.074161235,-1.128301482,-0.471931034,0.518307431,1.897354591,0.941381612,0.052601907,-0.584472768,0.921167851,-0.65973503,1.124850838,0.960799659,-0.600316721,0.487851705,0.563720675,0.299423668,-0.213269278,0.191826911,0.099744325,-0.038638646,-0.424089505,0.04584906,-0.733122276,-0.139825916,0.194895859,-0.459235192,0.310585735,0.066600907,0.023039979,0.261005708,0.017662446,0.633923256,0.001709224,-0.022962548
CLIC1,0.016721337,0.766143433,0.693045508,-0.218528384,0.439477884,0.219948896,-0.743047808,-0.51697402,0.959851997,-0.425713564,0.189442521,-0.552909471,0.034379145,-0.110549229,-0.12838131,-0.130100572,-0.0982429,0.126212177,0.675709635,0.061227115,-0.196298415,-0.227983186,0.017344927,0.731616231,-0.478279844,-0.383430403,-0.390535235,0.371461967,0.401201547,-0.509306936,-0.286468923,-0.303505239,0.63463633,-0.500973,0.566911414,-0.254715742,-0.351982786,0.299553626,-0.589590244,-0.3197266,-0.344228842,-0.131695553,-0.65660825,-0.103518073,-0.288567045,-0.573840953,1.438694465,0.021274006,-0.514185645,-0.389675649,-0.338416116,0.109650797,-0.024562832,0.066740562,-0.142157602,0.055431645,-0.450089117,-0.142989883,-0.26625014,-0.145148494
EIF3F,0.204636366,0.306199009,-0.298929554,0.253316164,-0.06245697,-0.067950345,-0.767353942,-0.192193814,0.290567067,0.633458329,-0.055202806,-0.014530969,-0.034287517,0.263411361,0.169675701,-0.081323846,-0.02284726,-0.013082136,0.448041717,0.167911592,0.189263634,0.363474834,-0.165077224,0.22985686,0.316031746,-0.268098312,0.043108779,0.57217591,-0.03836136,-0.206358014,-0.553128007,-0.277728753,0.078539659,0.279050216,-0.146076052,-0.057344091,-0.368606621,-0.144296349,-0.094885343,-0.353305984,-0.077465313,0.131340795,0.137922528,-0.043794395,-0.166960238,-0.397633906,0.02509672,0.026610884,0.002312573,-0.191777826,0.097513778,-0.00898834,-0.294140201,-0.240185457,0.37650143,0.045390574,0.180548006,0.1144038,-0.03514347,-0.032036861
WWP2,-0.448284659,0.459434821,0.670673063,0.314537211,-0.002478593,-0.368756614,1.079716552,0.092155385,-0.167491316,0.567425139,-0.415019245,0.110938815,-0.39447502,0.536291274,-0.993188786,0.59426578,-0.365004775,0.740972643,-1.04017017,-0.56403748,-0.462290574,0.797593401,1.050989621,0.787471979,0.450611404,-0.411855489,-0.981860846,1.68308797,-0.09751593,0.447888136,0.086929931,-0.481226734,0.62778845,-0.054588453,0.600142408,-0.041707696,0.672008103,0.97176049,-0.014615691,-0.346596582,0.034895015,0.546687089,0.210080923,-0.425149509,-0.145386751,0.280037888,-0.18627151,0.801247081,-0.320934773,-0.070805845,-0.06650386,0.507712911,0.748189421,-0.2464571,0.414889946,0.038513121,0.121515876,0.014795146,0.235589865,0.201162702
PIK3CD,0.125711941,-0.77135347,1.141512779,-1.269696323,-0.412452632,-0.345358578,-0.09908977,1.082909003,-0.046884573,-0.75476476,-0.672889733,0.450007387,0.135158231,-0.38072013,-0.010796346,-0.275574465,0.313699201,-0.664213957,-0.201184986,0.098674944,1.005031977,-0.818248465,-0.226619152,0.005285916,0.691919275,0.378618259,0.663604677,-0.224274455,0.102905531,0.101135001,-0.315644534,-0.206573457,-0.581262654,-1.028657178,0.081082135,0.215434695,0.011136118,-0.38505824,-0.604700129,0.538350941,0.135955563,0.298294165,0.148371925,1.294106956,-0.071234937,-0.502141712,-0.31006021,-0.558474259,0.187433188,-0.134804164,-0.188863392,0.318832721,0.533156776,-0.325835923,-1.291346666,-0.581013151,1.488516254,-0.74189735,-0.265007446,0.069604882
PDHX,0.17869893,-0.047782633,-0.717766354,0.112924839,0.0181525,0.39598942,-0.748951278,-0.172067342,0.781927014,0.389746506,-0.045836567,-0.219043558,0.409032306,-0.46337586,-0.145289082,0.392042671,-0.631024575,1.206067834,-0.331482819,-0.21766517,-0.67636801,0.957597635,0.701293439,-0.462677028,0.17582445,0.381376888,-0.43944021,0.728310197,-0.360185318,0.536096097,-0.051955506,0.222714421,-0.599140309,-0.063763385,1.126139692,1.025821033,-0.059249943,2.04632014,0.188134005,-0.533858895,-0.075690233,-0.565137994,-0.59778792,-0.349975942,-0.409100942,-0.138113742,0.041849902,0.541573268,-0.449761761,0.096102871,-0.388275298,-0.134556345,-0.230528271,-0.515911931,0.120266061,-0.282312783,0.175151877,0.146534974,0.182442273,-0.58182349
SULT1C2,-1.824666269,-1.330324089,-2.952673902,-2.302166119,-0.248818107,-1.961457986,1.442324728,-1.984100084,-2.037966733,-1.533358977,-1.231644404,-2.022796771,-1.574660888,-3.584853947,-2.512795483,0.205880926,-2.014716711,-0.763669401,-2.198933914,-1.318324398,-1.422195571,0.472418327,1.242180957,1.437450526,-1.684355549,0.411845508,-2.992875784,0.50763203,0.660731845,0.401476393,0.27284027,0.122170663,-2.066692562,0.310328008,1.298768338,-1.233058871,-1.057297764,0.952793064,-0.546550221,0.621601063,-0.545252272,2.200841442,-1.353282216,-3.275952672,-0.389082153,0.510484175,3.920644122,0.311471044,-2.724788433,0.87858022,-2.030302026,-0.125758351,-0.191304813,-0.344497549,-1.408870607,-0.853801198,0.316909856,-3.142446996,-1.099751459,0.494308927
MATN2,-0.507989129,-0.551887817,0.368585947,-0.653717795,-0.987521924,-0.440782528,1.676791839,0.496476919,-0.889777204,-1.326740743,2.025070381,-0.300313537,-1.547345622,-0.828501511,-0.544989883,0.203784562,0.144129245,3.574918903,-1.64817845,0.677149067,0.781764732,-1.072637915,0.132477276,2.511543284,2.125994853,-0.26376558,0.465513579,-1.066168768,-0.686579732,2.646496487,-0.453642254,1.869419525,0.531890914,-1.802648056,-0.905049817,-0.335002007,0.778044452,-0.007356276,-0.906819128,-0.603242898,-0.644899764,-0.626316308,-0.232859837,0.066579164,1.230839627,-0.525381643,0.531124836,-0.507815607,-1.3718961,-0.14760952,-0.615815535,-0.324685287,0.354732365,0.215894357,3.133626141,-0.255145078,0.845959094,-1.357955405,-1.625697545,-0.137220806
QSOX1,-1.179653085,-0.023995128,0.971505252,-1.124141263,0.645046146,-1.107823137,-0.770115424,-0.711681686,-0.949030883,-0.429187834,0.026454879,-0.783055649,0.842737846,-0.36269125,-0.080281627,-0.403316103,1.187152826,-0.467961568,-0.407231156,-0.521725541,-0.50178481,-0.969246396,-0.301667488,-0.394140536,0.36936791,0.080224675,-1.371927002,1.026761222,0.121525399,-0.916382777,-0.931124988,0.587240369,0.874476846,0.525393461,-0.657807792,-0.112140583,-0.099909728,-0.510406996,-0.810645159,0.418464004,-0.321378511,-1.097298153,-1.086375316,-0.384062145,-0.713112369,0.310182859,0.445045781,-0.846443738,-0.310432399,-0.054743811,-0.829233094,-0.249292479,-0.007580187,2.77564428,-0.243084736,-0.132763556,-0.270518826,-1.552012639,2.032128794,0.652115206
DCTN6,-0.75582992,0.97130882,-0.436776602,-0.384150561,-0.214256312,0.07633633,-0.780709774,-0.404434295,0.139703991,0.213582098,1.239007797,-0.180801055,0.34296196,-0.091533446,0.688433838,-0.311374083,-0.055802097,-0.477186383,0.544634931,-1.1484492,-0.656948145,0.064703239,-0.574706875,-1.713924246,-0.341126801,-0.273186203,-0.211676161,0.630863659,-0.201227373,-0.354145381,-0.574552843,0.142417856,0.205634254,-0.666773609,0.056986434,-0.21215191,0.024458327,0.090845408,-0.101191967,-0.462947284,0.359916228,0.492958457,-0.219205921,-0.403363119,0.179579489,0.109814616,0.089229613,-0.455069068,0.108017427,-0.220710926,-0.969802089,1.447565645,-0.66258848,-0.259505133,0.450417938,1.632007664,-0.964603181,0.431585824,-1.084241273,0.326470855
SLC33A1,0.130845502,-0.821099469,-0.74662114,0.126577638,0.532972666,0.040411933,-0.063875153,-0.2813602,-0.836082425,-0.105915212,0.112330345,0.738012694,-0.22422773,-1.028851085,0.366917389,-0.426229955,-0.29091611,-0.210822581,-0.47055636,0.163342136,0.415677819,-0.076862131,-0.657409913,0.530173505,0.085080001,-0.036541377,-0.274947539,0.420336481,0.8649827,1.189580098,0.181091909,-0.327938906,-0.118242816,0.178162252,-1.057262982,0.394311824,0.23904678,-0.400117371,-0.262610469,0.603696806,0.24529866,0.302249239,0.866128089,-0.975906647,-0.765098483,0.149500257,0.390977889,0.000679299,1.330027389,-0.060052716,0.439361716,-0.424742301,-0.24765468,-0.175085616,-0.055532505,-0.910988039,0.950245624,-1.142666104,1.017540148,-0.499095709
WASL,0.199251124,0.04740917,-0.297513028,0.334482111,-0.230250854,0.141365382,-0.243642099,0.536538893,0.254506273,0.127067943,-0.123130224,-0.05411048,0.365653999,0.156401433,-0.019689541,0.07841597,0.302601464,-0.240397007,0.147706057,-0.594109441,-0.798114394,-0.24496525,0.13652917,1.09226688,0.137190059,0.033955287,-0.581974493,-0.32659029,0.240061691,-0.119523989,0.437136354,-0.012008018,-0.005327121,-0.137270576,-0.107502429,-0.748448358,-0.122758011,0.091294761,0.153935309,0.460233043,0.209524254,-0.463197091,-0.211737328,-0.423371875,0.192946705,0.103237544,0.774475471,-0.491046609,0.056137431,-0.489822896,-0.259441808,0.17848962,-0.32644683,0.256379617,0.378034719,-0.225497815,-0.415457763,0.731550251,-0.202520888,-0.287646352
IPO5,0.384481601,-0.349808058,0.036194903,-0.010817483,0.059679165,0.656785259,-0.478213918,-0.194598003,0.062732711,0.802370915,-0.266055873,0.035767001,-0.486649218,0.123896682,0.095818558,0.035261786,-0.152819089,-0.229607392,0.174004349,-0.067445826,0.307993569,-0.028136891,-0.015766871,0.261072476,0.345988972,-0.448792902,0.274089645,0.43279202,-0.042411516,0.646370168,-0.553334662,-0.536798731,0.047712193,0.144217412,0.31339836,0.427221196,-0.150243484,0.154101363,0.115463218,-0.346851906,-0.218582289,-0.205062739,0.926704246,-0.290897222,0.009144785,0.130290632,-0.266716998,-0.44092733,0.025295118,-0.187902708,0.222407483,-0.069273962,-0.415113267,-0.24242934,0.331718381,0.558012604,-0.175301726,0.004811654,0.125569934,-0.445586651
POLRMT,0.322720378,-0.34782512,-1.003272348,0.060163355,0.279721445,-0.359826758,0.476417767,-0.149109432,0.135338162,0.658660727,-0.954429843,0.02973873,0.005157376,-0.583126889,-0.566811427,-0.295249567,0.319266193,0.878730507,0.010943464,-0.191502408,-0.618937531,0.539089504,-0.832893279,-0.188812811,-0.270702456,0.33317372,-0.687074287,0.715321026,0.013692098,0.033293796,-0.690601888,0.318834754,-0.645738395,-0.360837241,0.24591917,0.703982052,0.056090468,0.833803247,-0.586852333,-0.84289971,-0.286644798,-0.395005929,-0.30766677,-0.341368895,-0.280188239,0.211695041,-0.140090664,-0.340230591,-0.210084587,-0.297821514,0.721953254,-0.501082949,-0.408789292,-0.189516002,0.460848856,-0.310257356,-0.166669584,-0.523836957,-0.063651748,-0.433765819
EEF2K,0.293072486,-0.668155799,0.726014965,-0.620360177,0.161168959,0.014737791,0.485964002,0.125165957,-0.560706232,-0.563034715,-0.034075266,-0.410905352,-0.546483853,-0.297171394,0.616303216,1.391486714,-0.692118401,-0.444538857,-0.712141618,0.493012786,0.45647218,-0.546616649,0.330654083,0.216393921,-0.256211828,-0.081319481,0.475799099,-0.44329044,-0.39368931,-0.837434782,-0.086332985,0.57677804,-0.664451521,-0.034064942,0.082680914,-0.210828427,0.723785962,0.421048754,-0.833902907,-0.398893114,0.299593666,0.112129287,0.972285914,0.720326622,0.596712189,0.657675482,0.375433132,1.005754919,0.264240925,-0.257353611,1.461709989,0.271479481,0.19831447,0.209073539,-0.131681792,1.140858766,-0.026351518,1.015362997,-0.79688813,-0.164165148
SAP18,-0.748401787,0.374477379,-0.533110247,0.998511459,-0.456014497,1.689493404,-0.578159655,0.055966925,0.04388928,0.04462931,0.637343561,-0.96339932,-0.20773193,0.26661323,0.922711601,-0.248247818,-0.377679019,-0.705105448,0.418287008,-0.190080427,0.197732759,-0.361718544,-0.13768697,-0.549394428,-0.294118807,-0.928751352,0.711893668,0.276998849,-0.069260714,0.300872334,-0.363414011,-1.025442505,0.642648346,-0.663053249,-0.904475874,-0.132134788,0.047258279,-0.973564501,0.22700693,0.081234348,0.096914186,-0.281340051,0.175319543,-0.641698107,0.768586224,0.450741867,-0.17679907,-0.604621211,1.33315008,-1.027592787,0.012010667,-0.07585986,-0.549919085,-0.985442513,0.249625015,0.49535851,-0.367151821,0.284540017,-1.201399966,0.078505291
EML1,0.271874938,0.30417318,1.044857328,-1.090001569,-0.58890801,-0.692670306,0.82526251,0.585187243,-0.292207993,-0.97124457,-0.640941426,0.088842272,0.285909357,0.712742554,-0.521717708,0.307456997,0.770604405,1.987109497,-0.32306604,0.217107654,-0.262295995,-1.41105501,-0.337968341,0.116869948,0.26100137,0.478920958,0.510679613,-1.3973191,0.250332246,-0.273792215,1.191444732,0.596337495,0.994756822,0.069475872,-0.172135645,0.477593504,0.233043679,0.055463772,-0.174284773,-0.231941598,0.563696012,0.664416155,-1.190886907,-0.468454019,0.61705944,0.85884132,0.33385006,-0.907367082,-0.277374201,-0.012011246,0.166108253,-1.060765279,0.582436187,0.13624363,-0.641848975,0.664558218,0.178417658,-0.631163258,-0.113697126,1.382597548
IGF2BP3,-2.847884436,-1.17178908,-1.391394696,2.762454351,0.35506042,0.913216412,-2.177359921,-1.553847074,1.515165314,-0.771870459,2.154844553,-0.500671678,-0.335101548,-1.23806456,-2.671415274,-1.652742533,0.347705007,-0.463016725,-2.57823737,3.669438606,0.91299727,-1.365753763,-1.893016403,0.055820625,-2.333587276,-2.123255597,-3.071175619,2.659217203,1.158727369,1.512887434,-1.882870539,-2.005764957,-1.210147054,-1.834146986,-1.922070995,1.337260709,-1.367008366,-1.71058825,-2.077797519,-1.851673496,-1.678805581,-2.772066296,0.873560522,-1.939468707,-2.776342409,-2.323566684,0.285380988,-1.156930493,-1.29582224,-1.089263009,-2.195738445,-1.401345442,-1.740243751,-0.854776114,1.735224193,2.146438604,-1.975164874,-2.032074751,0.623158562,-1.485416112
DNM1L,-0.034533205,-0.403194159,-0.062081028,0.105735798,0.061101,-0.309746233,-0.292848105,-0.00331433,0.493894586,0.389040283,0.008629098,0.113336232,-0.030725177,-0.352205441,-0.419467915,0.299072803,0.580879702,0.824492978,-0.297019972,-0.282635651,-0.275773344,0.42567688,-0.48574247,0.255882545,0.264226747,0.006611849,-0.331320756,0.54672155,0.238993145,-0.338572312,0.260497786,0.11684008,-0.525359315,-0.098500995,0.317959957,0.164464277,-0.033067854,-0.433080524,0.056778626,-0.032175415,-0.005728974,-0.086208355,0.223995896,-0.00444711,-0.300692465,-0.041842596,0.450999372,-0.060799677,-0.086247715,-0.095821557,-0.07715875,-0.396679585,-0.167182013,-0.227569341,0.714364452,-0.102742326,-0.139851596,-0.260310978,0.354746029,-0.153117729
RTCA,-0.436910584,-0.391546483,-0.668793857,-0.057170197,0.497669169,0.012168203,-0.421973068,0.056162877,0.345017911,0.184644422,0.266685695,0.32292934,0.234752211,0.061455606,-0.062823528,-0.665485401,-0.195789638,-0.050761928,0.552021727,0.240192968,0.116491024,-0.217687027,-0.270250963,0.101254543,-0.263455675,0.043655215,-0.703735993,0.072382992,0.526114902,-0.169235362,-0.500669953,-0.567129267,-0.223212846,-0.181614957,0.093562711,0.57626368,0.174689198,-0.50317596,0.175830445,0.058342605,0.047716719,-0.623859389,0.244237588,-0.306642591,-0.382827546,-0.365818616,0.340762737,-0.179265225,0.094108331,0.281716683,-0.396124331,1.056780136,-0.299535313,0.054932554,0.322481201,-0.380081944,-0.03139605,-0.64659401,-0.304468184,-0.542024228
PIK3C2A,0.181873164,-0.308939201,0.0054367,0.24543829,0.252659198,-0.329925786,0.219489812,0.346127604,0.141287845,0.362680953,-0.076224318,-0.0907057,-0.387909865,-0.060436435,-0.195939556,0.1409652,-0.277761502,0.075721067,0.148895234,-0.098398716,-0.392847454,0.187153957,0.341571591,0.558328764,-0.090341093,-0.236594842,-0.307566639,1.417361259,-0.151244932,-0.110306523,0.41869714,-0.334964354,0.028482894,0.313440893,0.280629079,0.394237805,-0.329142565,0.150164372,0.496814092,-0.034641866,0.217926166,-0.151584002,-0.369311903,-0.113506027,-0.510878568,-0.341227281,-0.013958528,-0.205581237,-0.050901902,-0.311905222,0.205930013,-0.233426564,-0.310214063,-0.142747487,0.463824076,-0.403703943,-0.086273455,-0.056063591,0.301036393,-0.127359039
PIK3R2,0.579817222,-0.315080896,0.079937626,0.113109263,-0.069697668,0.223731378,-0.172074732,0.222164312,0.033918634,-0.000153323,0.099820652,-0.006164473,0.058771792,-0.678782255,-0.028872751,0.312747586,0.285902369,0.082318032,-0.039931344,-0.343491759,0.142810449,0.015147087,-0.111484496,-0.157412009,0.15987842,0.244949284,-0.240747224,-0.273547523,0.373953252,0.026993773,0.177270768,0.331389663,-0.358510969,-0.677500061,-0.286575876,-0.323421011,0.146186043,-0.414223853,-0.141646935,0.197267915,0.016179854,-0.111251531,-0.201780339,0.457195574,0.130153246,0.199734919,0.625270597,-0.218156416,0.03643543,-0.188021942,0.133124647,-0.008696232,0.144486309,-0.396090368,-0.103687683,0.011956635,0.159196967,-0.341969437,-0.211386725,0.073254623
GOLIM4,-0.094450817,-0.83811277,0.195147162,1.183477245,-0.648215408,-0.539522301,0.089170949,-0.171394574,-0.484146219,-0.544736507,0.585512697,0.233946275,-0.0936398,-0.663544648,-0.562408184,-0.277528977,0.012765262,-0.378289069,0.235690952,-0.301728626,0.414095062,-0.40855719,-0.033429019,0.536217969,0.003435507,-0.318371551,0.151519173,-0.452888678,-0.301593178,0.700234738,-0.211991157,-0.4162177,0.051060439,0.137621125,-0.885280786,-0.182743469,-0.045111806,-0.92891811,-0.2128856,0.517689615,-0.259220974,0.062075551,0.489156481,-0.214419701,-0.507477089,0.221797054,0.046642991,-0.485577494,0.054370769,-0.03470341,0.237940721,-0.085940331,0.111015423,-0.037801563,-0.412714396,0.22874672,0.293366605,-0.741246115,0.05569248,-0.600410008
MANBA,-0.020139086,0.202165186,-0.421977409,0.813147383,-0.500887148,-0.682465678,-1.072570814,-1.073245016,-0.335580445,-0.329024165,3.21689151,-0.368869725,-0.017252614,-0.861026349,-0.809866627,-0.516670642,-1.267968767,-1.342891998,-0.492425283,-0.199525438,-0.727138001,-0.098364959,-0.636115276,-0.518030062,-1.308988677,-0.330604988,-0.459868454,2.941601882,-0.459267171,-0.544501319,-0.125860947,0.11711592,-0.321932652,-1.295506616,-0.63505871,-1.081654269,-0.19746311,-0.450702049,-0.79881335,0.015871364,0.287828288,-1.043661288,-0.833489163,-1.188379092,-0.46205262,0.803724768,-0.321706974,-0.716359949,-0.172125236,0.087338375,-0.985106772,0.418035496,-0.784751674,0.049943498,-0.645437879,1.356355918,-0.151479022,-0.565138046,-0.489036607,0.279977834
TRAF5,0.457200054,-0.027522451,-0.116365456,0.297590531,-0.274761869,0.000707212,0.141953136,0.540213191,0.056509885,0.421254789,1.07443525,-0.048891818,0.054260441,0.255740638,1.051014713,-0.797576979,-0.259549098,0.720930883,-0.129159734,0.060908632,0.704867582,0.913994903,-0.021143813,0.071806991,0.512107754,-0.001879302,-0.82320432,-0.019211387,0.653359473,0.520933861,0.949100123,0.424170946,0.161593261,-0.071349553,-0.036420546,0.180261705,-0.852399156,0.081063848,-0.343955178,-0.323033552,-0.09774478,-0.060522816,-0.241659256,0.037732368,0.211641523,1.65226858,-0.608947352,0.14827252,0.291481551,0.036210121,1.261029175,0.046944844,-0.064478718,0.045064989,0.241746096,-0.029741338,0.18879113,-0.044506872,-0.07880605,0.161134122
AGRN,0.137541379,1.128429089,0.782262165,-0.687023715,0.707916108,-0.841819574,-0.359674491,-0.168938683,0.275241009,-0.771612244,0.293914348,0.531044326,-0.426349374,1.250258773,-1.076507783,0.030858911,1.193639087,-0.11761981,0.479010269,0.195475053,-0.693781672,-0.536815634,-0.34601782,-0.057727794,0.42720054,0.068085946,-0.231970831,-0.609508553,0.538302584,0.391336296,-0.051133521,1.678669495,0.092881708,0.079276252,-0.527101069,-1.003981506,-0.852790791,-0.023989168,-0.08374496,0.314867599,-0.152763702,-0.419700537,0.095392955,0.620173536,0.017435768,-1.150765422,0.106351458,-0.015495128,0.559418939,0.611274479,-0.801136234,0.048672493,0.410026085,0.739789237,0.251897371,-0.322360903,-0.261014397,0.147246807,-0.842380507,0.916646903
PLOD2,-0.715493191,-1.552373701,-1.827200308,-0.174448805,-0.141545655,-0.514760994,-2.001070511,-0.56239753,0.113373847,0.733117998,2.459582227,-0.985182115,0.25036202,-1.513847602,-0.468562123,-1.743122152,-0.263648133,1.041104121,3.038980806,-1.689248607,-1.34516853,-1.061974036,-1.712991706,-1.269166148,-0.917445927,1.50325085,0.949467635,1.622577187,0.629064824,-1.993676436,-2.128338968,-1.849186157,-1.4341559,-2.215715984,-2.042481778,1.413613562,-1.148429943,-1.883248223,-1.473499017,-0.419379886,-1.625645768,-2.122486839,-0.120308305,-1.858665819,-2.300168719,-0.490595065,-1.489728798,-0.057722161,0.405158143,-1.092837736,-0.37617606,-0.834640648,-1.494561988,0.686981507,0.140800343,1.377567937,-0.617119856,-1.629813998,0.883166825,-0.814789731
