Gene	RNA_log2FC	RNA_Pval	RNA_FDR	Prot_log2FC	Prot_Pval	Prot_FDR	Meta_PVal	Meta_FDR
UBAP1	0.0504325910953503	0.701143341187216	0.957077707803331	-0.0201955603318318	0.875248933130939	0.926090241364504	0.913326199450129	0.931655066524418
UBAP2	0.147287928095478	0.113983375604241	0.388061055672451	0.229769975474778	0.0406636573592606	0.106726331311069	0.0295439464011969	0.060480100687601
UBAP2L	0.25570699421845	0.0216078208212697	0.131615447148753	0.286530804840517	0.00909804922399808	0.0357072115484381	0.00187435728211273	0.00634520001546947
UBASH3B	-0.528033131653071	0.0161074964564208	0.107532155363715	-0.0806091253551122	0.613821989659196	0.737242772467089	0.0555313132179256	0.100613475355078
UBE2A	-0.0376340868733092	0.686113370262336	0.948716456016863	0.35582068348948	3.55269463162097e-05	0.000779167532063254	0.000283290578955865	0.00133633030679181
UBE2B	-0.0845088239871101	0.408690041717718	0.770549462591691	-0.0748791689108444	0.351043720031337	0.500533124404232	0.422031772569341	0.510262363210052
UBE2C	1.3873007997521	8.06517691603955e-05	0.00245374804332098	0.996229665871136	1.84833755122886e-05	0.000497287707245814	3.17880685178868e-08	7.81317263044902e-07
UBE2D1	0.256160815693037	0.01362881484531	0.0958082836266944	0.0540837619534937	0.621506556005812	0.743347615053134	0.0488841601713455	0.0911913839217968
UBE2D3	0.0724649478539012	0.287059723095517	0.652524416532654	0.352506578300863	0.000178651357896038	0.002259553885416	0.000557870327949368	0.00234972214793556
UBE2E1	0.154629124417444	0.110950880469509	0.381692520511086	0.322778443460562	0.0313185877794971	0.0872938260150245	0.0231500221283128	0.0496632114104947
UBE2E3	0.470264693990211	0.000133054287628154	0.00350405063692458	0.286895509811249	0.00259493780067918	0.014193862366646	5.48248647940989e-06	5.16584350241497e-05
UBE2F	0.281334710661441	0.00663592136247459	0.0580472037666855	0.0940182562554082	0.483436813470346	0.623034512146787	0.0216289591394117	0.0470896219958287
UBE2G1	0.0927891151112821	0.313334338365422	0.68334745460301	0.176308702372295	0.095927636976524	0.199397496024912	0.135398028313006	0.209070896374205
UBE2G2	-0.174014949686361	0.0716366638373773	0.290078723135435	0.0192025759559211	0.881021806845629	0.929872475370477	0.237484664176085	0.325235595807131
UBE2H	0.217639708533403	0.0320198558958561	0.172008096750286	0.589701661673401	0.000130336869230372	0.0018392367118429	5.586800520526e-05	0.000351089768623804
UBE2I	-0.042384226558986	0.651857329043209	0.932922581822807	0.0599141437218493	0.733300605987278	0.827040559026387	0.830838517941183	0.867891151412907
UBE2J1	-0.00276281499253894	0.981341577278324	0.991351150437831	-0.192797642409279	0.438858486535209	0.585606119256761	0.793472154868806	0.837298926146361
UBE2K	0.341781098765329	0.00120617934676941	0.0173323854957267	0.510033622653439	0.000161188517666112	0.00211237413684987	3.19887365230289e-06	3.28775569876303e-05
UBE2L3	0.120132074219354	0.213727226503251	0.557818980721455	0.102655151695603	0.236047839942089	0.381991127166645	0.201132182506588	0.286274076749187
UBE2L6	-0.539590989000092	0.000395603408020815	0.00766289464370789	-0.257287295819288	0.0434501418433448	0.111465424526694	0.000205773913658654	0.00102366357047767
UBE2M	0.423504825591342	0.000227836873869024	0.0051382639744938	0.376043879640545	0.000218778191164046	0.00261093596790446	8.87968716658438e-07	1.16531914595472e-05
UBE2N	0.377348722194926	9.99662914527775e-05	0.00286499459195373	0.387573865769139	4.81044548041953e-05	0.000960087272521668	9.69113206254578e-08	1.92585475455697e-06
UBE2O	0.107277568098633	0.428090188536638	0.787000303253843	0.0759316803462359	0.406752959018144	0.555518749769354	0.478495788056169	0.564554007319705
UBE2Q1	0.18834562833215	0.0539779763603511	0.242006654505481	0.162959945557027	0.0808934659774869	0.176778460765927	0.028092975170165	0.0579543651218864
UBE2R2	0.134713654452642	0.0632537166014218	0.267891439145391	0.196668108613164	0.0494212157781519	0.122771007156557	0.0211572097088845	0.0462774366288676
UBE2S	1.06580577881069	8.36594323863326e-07	0.000109551448418895	0.664923394272808	4.87732730214071e-05	0.000960087272521668	1.01691371751959e-09	5.50607195456986e-08
UBE2V1	0.117118449720749	0.301529037054386	0.67038980301732	0.761438242937604	8.74719701803255e-06	0.000297775085395225	3.65184096734344e-05	0.000248415561082394
UBE2Z	0.182513843771779	0.0200902323578031	0.125276287618901	0.148646338391232	0.106518860230258	0.215185620003498	0.0152944054379412	0.035678987646674
UBE3A	0.123212625562644	0.176305805229444	0.500356399366225	0.0137097403984087	0.852668359910654	0.910038813058553	0.435194412995266	0.523213620901147
UBE3B	0.197418692548145	0.0472209648905038	0.221992048693615	0.0816619443383331	0.486444383400212	0.625973719146312	0.109650219127586	0.175779111203889
UBE3C	0.251678495560065	0.00626438391254914	0.0557156860574669	0.0693683903954144	0.397237787701693	0.545753972493809	0.0174094339411961	0.0395149727851207
UBE4A	0.0799668089290462	0.326165549475895	0.697810803710095	-0.115487481232722	0.242831521020998	0.38898227229839	0.280041955749022	0.368847786595574
UBE4B	0.216412548553492	0.0315755216689013	0.170369319993069	0.203252062023523	0.0290648191580057	0.0826973530106578	0.00733602084627276	0.0194585544065851
UBFD1	0.324980906051815	0.0112488416391871	0.0836333913273277	0.426705885654221	0.00663668065593442	0.0281984857780606	0.000784073716421422	0.00312908045586036
UBL3	-0.156200300324328	0.317638514755636	0.688378282130579	-0.107122822690181	0.377328628885113	0.52690382203656	0.374122169032557	0.463435153682239
UBL4A	0.0653973524801019	0.575578739787266	0.891194413284019	-0.216984967465282	0.0670220549851237	0.153567838295736	0.164147212073068	0.244567890051837
UBL7	0.230615848172665	0.0268318400763304	0.152903553115212	0.388994842706284	0.000823501805509109	0.00640464019116073	0.000258968372816515	0.00123406357250319
UBLCP1	-0.186844379428244	0.0764760633591051	0.302429006517439	-0.250717635255516	0.0164267916010229	0.0546732490793069	0.00964756914820739	0.0244444342744678
UBN1	-0.063254779418755	0.419541177807319	0.779602544374364	-0.132898546988751	0.100297282628196	0.205230720217975	0.175393483763013	0.257271321295099
UBN2	0.13601540606491	0.273264739356708	0.637222956814159	0.372384362750202	3.43000816778114e-05	0.000759188435740861	0.00011789058213017	0.000651055749945773
UBP1	-0.00922456188418064	0.918352944910768	0.979412103366344	0.0669121444303474	0.477052895220942	0.617734820444261	0.799669876748552	0.842398606945606
UBQLN1	0.132701924556976	0.0832472812068283	0.319216617336648	0.0163798151678446	0.831645669613682	0.896524158068608	0.254102309764041	0.342099542082327
UBQLN2	0.1640871479194	0.0743019049858778	0.29691260605015	0.162818344724575	0.0237578985987999	0.0711675462792254	0.0129560320559468	0.0310878200134985
UBQLN4	0.405891232804099	0.00524203177973622	0.0493563866974766	0.158499850331966	0.0134552429281141	0.0471676886071182	0.000744786342387416	0.00300049903096717
UBR1	0.176784543295058	0.0965706526371943	0.350041669154731	0.134293605883383	0.160202275004004	0.289461266844448	0.079965652769028	0.135232865533118
UBR2	0.0182181574313436	0.847523783776685	0.979412103366344	-0.0419401966685196	0.653526622929188	0.767373172438721	0.881115918688078	0.90697040149295
UBR3	0.0895756200644415	0.263074686134017	0.624183215562496	-0.0325881070400054	0.709471686422517	0.808307260275482	0.499935792233936	0.582910877418494
UBR4	0.249271273134719	0.0178904838744987	0.115829571605777	0.0832533510650394	0.194723950046427	0.3323533189091	0.0232002916790481	0.0497282212925551
UBR5	0.524673828850182	2.77899243342624e-05	0.00116300219423034	0.334198678991017	0.00014134259879403	0.00194960606380026	7.99530277430695e-08	1.62781750216952e-06
UBR7	-0.0668120844876494	0.538908505567218	0.871329962685523	0.397543240452576	0.0326332447857638	0.0898949080314058	0.0886462437784528	0.147159460900377
UBTF	0.195545817133227	0.0373684794567923	0.190383274270589	0.28901061742703	0.00593994106479504	0.0260672687419881	0.00208936769177753	0.00691397493045248
UBXN1	0.0853250934740828	0.333374162743517	0.70539932302169	0.439416044403884	4.57151025899329e-05	0.000935684922364917	0.000184278391303156	0.000934778098993336
UBXN4	0.270290842501885	0.000203105884109351	0.00473576834309745	-0.0919548127435122	0.346189390447929	0.496306913739509	0.000742685897775313	0.00299802756789689
UBXN6	-0.266274031990479	0.00505866846681397	0.0480598873798013	-0.537239902430132	3.35712926000904e-08	1.3674639535691e-05	3.99027383248524e-09	1.639136546498e-07
UBXN7	0.0846625443346731	0.380940009366461	0.75073107054285	0.233208426197625	0.0738063707134193	0.164943265809209	0.128529226133629	0.200077162014683
UCHL1	2.33214630530676	0.000229741292773391	0.00516686076410659	1.69629027245371	0.00196571524087114	0.0116203073322926	7.04977428957287e-06	6.38495921111375e-05
UCHL3	0.429562660658744	0.00163577851452421	0.0214253432904909	0.166580442607608	0.125725856529543	0.24308701666225	0.00195156479931968	0.00652442603155108
UCHL5	0.379416730772336	0.00136587325530143	0.0189007326139009	0.267275142497626	0.0106920826227441	0.0399633333486799	0.000177208337618226	0.00090691828676944
UCK2	1.44156636845535	2.56714422563093e-07	5.07128333263115e-05	0.838150095261667	1.68874288480374e-06	0.000119056373378664	1.27745960676466e-11	1.87160356504815e-09
UCKL1	0.343946380717478	0.00907179358918857	0.0719866201145999	-0.171265048852145	0.0909387501161274	0.191941123542281	0.00668244592042695	0.0180062156211432
UEVLD	0.145965404296247	0.165563456053594	0.482775902228725	0.0024288974650658	0.980365363825584	0.988697466074011	0.45743465990473	0.544693510567035
UFC1	0.204797274984537	0.0985574585043135	0.354779440782083	0.410765676538036	0.015332563260065	0.0519939128775336	0.0113258176114962	0.0279223461246022
UFL1	0.111377039128319	0.284533055984979	0.649639644764796	-0.141766260457756	0.149423873515583	0.275101379690932	0.176776348761126	0.258589052064043
UFM1	-0.0322426223330181	0.771619716507379	0.979412103366344	0.244835146514405	0.150045177263801	0.275952652098208	0.365404351209445	0.454822807302511
UFSP2	-0.134081888306279	0.102472806716809	0.363324883107473	-0.204961715373213	0.0379858257334008	0.100986060451855	0.0254909086559026	0.0536378680588297
UGDH	1.644652280928	1.55177543779317e-07	3.70548326389334e-05	1.71631165997969	4.60763827489575e-06	0.000206367987206213	2.07110919266996e-11	2.66815998062585e-09
UGGT1	0.330710448068809	4.3700749905217e-05	0.00157090513511277	-0.0938308752775825	0.29331227563836	0.444371225687239	0.000157208047314192	0.000818007332542926
UGGT2	0.276156420268209	0.00374099583172816	0.038782976123454	0.092193138487673	0.366259009462212	0.515941314300319	0.0104034775800095	0.0260767475604935
UGP2	0.0434857268700979	0.670553242609932	0.941169195228758	-0.0543526893454276	0.592893801988075	0.71883652999	0.764279390656871	0.813605300895874
UGT1A6	2.94613303081869	0.000896167305677152	0.0140344393266034	0.799930061384598	0.266349033027398	0.415740372585201	0.00222947415316594	0.00729042926584502
UHRF1	1.10698067583437	0.000140566261674335	0.00363616831291571	0.728363210002724	0.000348198535313276	0.0035875286168813	8.72814647016262e-07	1.15223870008931e-05
UHRF1BP1	0.234233464674808	0.0436870442957192	0.21101666678687	-0.148724667014729	0.187185263734779	0.322085558887369	0.0474819254112699	0.0889654978681146
UHRF1BP1L	0.214950113635739	0.0126257189745372	0.0905990985809215	-0.0132763582387643	0.883884880887756	0.931216200785855	0.0613274557485601	0.109064439985302
UHRF2	-0.0334912541073988	0.751383802271583	0.979412103366344	0.0773420927831942	0.617697675031491	0.740070825757635	0.820390321615278	0.859741442231326
UIMC1	-0.0581261756149987	0.514908048729004	0.852482285567877	-0.338046133600323	0.0294162774663322	0.0834795142112014	0.0786108652783333	0.133465209125132
UMPS	0.214767900595493	0.0505759329768753	0.232233508609334	0.132173236113946	0.305950869390287	0.457886304405451	0.0799777881144071	0.135232865533118
UNC119B	0.1298286948378	0.438709711452227	0.796358388391599	0.216444775935203	0.0287644159508738	0.0820885543665491	0.0677972354378857	0.118609445842164
UNC13B	-0.145482052649126	0.532653285330463	0.865823301481241	0.000548940621634754	0.997487007748643	0.998273669426678	0.867318556325772	0.895853504681528
UNC13D	-0.364767457514242	0.0795465162033497	0.309961440443522	-0.118809303770946	0.453207936625975	0.597735186119899	0.155842377972675	0.234376836827954
UNC45A	0.238669437178462	0.0089897936660305	0.0715114830716014	0.126384677739655	0.0863105272480147	0.185190303498424	0.00633259713026456	0.017212501184917
UNC93B1	0.358940572032719	0.0210943818998091	0.12957586598897	-0.345662779259616	0.017163908264098	0.0564136794260515	0.00323093120727401	0.00987383148496989
UNG	0.61116122212286	2.12558092130522e-05	0.000947458940546025	0.204617274308199	0.187766862623211	0.322867410120399	5.36067016637227e-05	0.000339448537992658
UNK	0.0347822635171378	0.76441929092301	0.979412103366344	-0.1208319596901	0.295743747851456	0.446784304789878	0.562219137290178	0.642437894759475
UPF1	-0.134344811783668	0.250614956204139	0.608179221614656	-0.0617570563137306	0.337293221565665	0.488641646773234	0.293375757917151	0.383167918747938
UPF2	0.329847376394087	0.000808913840064998	0.0129572128970051	0.116516151229053	0.167589020501248	0.298076323112178	0.00134291542108576	0.00485215862009322
UPF3B	0.0766194104627447	0.447823603913343	0.804104485090617	-0.0429389151373887	0.600503903165782	0.724946364151619	0.622103514905889	0.694510303806485
UPP1	-0.493248508784216	0.00657362066949851	0.0576886982533878	-0.412192433382574	0.0766044076351801	0.169603361365008	0.00432756126991412	0.0125574904111838
UPRT	-0.375468235911095	0.000129592047245858	0.00343195490637307	-0.407793814127731	4.87506163456696e-05	0.000960087272521668	1.25595129071099e-07	2.40011970439706e-06
UQCC1	0.0960365735645814	0.393759444314792	0.758317718413495	-0.206973494285029	0.211761226918518	0.353198243539452	0.290532197932703	0.3799188979617
UQCC2	0.586854182980256	0.000537522819634522	0.00954938946091565	0.0329507117905584	0.872688507171072	0.924531011875776	0.00406453132611619	0.0119239018722969
UQCR10	-0.0117982771497296	0.931902817671942	0.979412103366344	0.0414826164913124	0.772741484036306	0.858426270710889	0.956562328046094	0.965738915708744
UQCRB	0.414078043518883	0.00218345301236421	0.0263981309433886	0.179433766914971	0.244198252754897	0.390204721191141	0.00455168873470792	0.0130433096456151
UQCRC1	0.433997851743684	7.33031897076894e-06	0.000473943899598112	-0.0862334795089292	0.411015767883524	0.560283449383178	4.13144217953734e-05	0.000274401208582249
UQCRC2	0.2380387427748	0.026471631649389	0.151473597452484	0.0238585745588072	0.822699219501621	0.891253975746639	0.105119970638908	0.169681663558851
UQCRFS1	0.466614088648244	0.00940551987484751	0.0739226255742406	-0.0630711230620725	0.512173917703166	0.648327881860666	0.0305200014073252	0.0620194317420544
UQCRQ	0.104389114478779	0.417183871933237	0.777426923987925	-0.0755471991958998	0.598913004276801	0.72359943106372	0.596375116645704	0.672850068429443
URB1	0.349835547617557	0.0112506335754976	0.0836333913273277	-0.0796524510679508	0.598556155424444	0.723577505904619	0.0404086176222179	0.0777977817246103
URB2	0.659327692279985	5.34899914897301e-06	0.000376696802520984	0.227066088200081	0.0128358978965233	0.0455629494564701	1.20113191367659e-06	1.46362747697173e-05
URGCP	-0.229508825532468	0.0518661970373959	0.235775052793896	-0.228567413367709	0.0814083296358645	0.177656354785747	0.0273074212877263	0.0566780699616363
URI1	0.216236321340577	0.0488245282855734	0.227218767730569	0.169787106953709	0.0945433258844016	0.197383584474531	0.0294420756643125	0.0603273669723862
UROD	-0.159451459690461	0.0882731050582588	0.331137762816565	0.275799510111814	0.103953206019624	0.211066589502245	0.0522233971436292	0.0958048670408046
USE1	-0.169937428501131	0.0595149543747125	0.25735021585815	-0.365251831123011	0.000156548169198099	0.00206937111158737	0.000117241569083883	0.000647950446889627
USF2	-0.0338761974789668	0.701913589248997	0.957493183182293	-0.0441062197580794	0.66705412451413	0.778741199639771	0.823509008156723	0.861921740992721
USMG5	0.571855560685203	0.000162539589796205	0.0040444176739483	0.0754703807573506	0.504419878305729	0.641743149865153	0.000853409945482879	0.0033455819059014
